"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"fast-sweep-21","0.00014927073275581928","0.0005692112502751871","0.000025293188980999743","1.3104193210601809","0.9999999266765424","0.8613760909275421","0.8642638939256674","0.8671516969237927","0.27034714818000793","0.846","0.8498127520286025","0.8536255040572049"
"dark-sweep-66","0.00014928830679970868","0.0005732167099806599","0.00002456372542683662","1.2358174324035645","0.9999997506908932","0.8589405317637507","0.8640258470599874","0.8691111623562241","0.2117326706647873","0.85","0.8515945469903736","0.8531890939807473"
"brisk-sweep-2","0.00014634708697599388","0.000568406867693536","0.00002189532365425028","1.2253360748291016","0.9999997418465032","0.8609701644002435","0.8639986288881341","0.8670270933760245","0.20321518182754517","0.852","0.854460379518084","0.8569207590361679"
"revived-sweep-124","0.00014631915630904766","0.0005710784921883419","0.00002112211361462468","1.298553228378296","0.9999998788029176","0.8577227521818551","0.8639639673394808","0.8702051824971065","0.26125070452690125","0.862","0.8653496806971687","0.8686993613943373"
"charmed-sweep-71","0.00014381095781164946","0.0005678231936398068","0.00002240510303657124","1.324435472488403","0.9999995918607868","0.8587375685001015","0.8638892305792256","0.8690408926583497","0.2809862792491913","0.854","0.8569182264256312","0.8598364528512623"
"upbeat-sweep-109","0.0001437151041260086","0.0005695254887995899","0.00002200899801020753","1.197057604789734","0.9999996999681235","0.8565049725999594","0.8638420914955793","0.8711792103911993","0.1798665076494217","0.846","0.8550437486460876","0.8640874972921752"
"absurd-sweep-99","0.00014061170220252666","0.0005717005765029825","0.00002577074018493024","1.177032232284546","0.9999998527000774","0.8583316419728029","0.8637151646727128","0.8690986873726227","0.16299626231193542","0.854","0.8570381225595298","0.8600762451190596"
"hardy-sweep-119","0.00014074365234960983","0.0005726507406361309","0.00002207133232015887","1.2751063108444214","0.9999998040890158","0.8571138623909073","0.8636991801753522","0.870284497959797","0.24302949011325836","0.858","0.8609362453867138","0.8638724907734275"
"jolly-sweep-85","0.0001465203402565421","0.0005732754788980386","0.00002324424939522168","1.303879976272583","0.9999999107461708","0.855490156281713","0.8636921052124316","0.8718940541431501","0.26534441113471985","0.856","0.8550064745486876","0.8540129490973754"
"happy-sweep-90","0.00014887212063734772","0.000573048075294465","0.000027962368169120395","1.2170021533966064","0.9999998304615342","0.8579257154455043","0.8635761783915337","0.869226641337563","0.1963905394077301","0.852","0.853152179704688","0.8543043594093761"
"true-sweep-114","0.00014554034640387593","0.0005715890384919515","0.00002291231362208998","1.2872337102890017","0.9999999278945052","0.8585346052364522","0.8634710138190471","0.868407422401642","0.25249549746513367","0.856","0.8567649022561689","0.8575298045123377"
"whole-sweep-123","0.00014619678905428745","0.0005699989409452156","0.000022617754453607007","1.291015625","0.99999980611119","0.8569108991272579","0.863390832689464","0.8698707662516701","0.2554291784763336","0.856","0.85790876621093","0.8598175324218601"
"skilled-sweep-121","0.00014572676371777467","0.0005690241308811284","0.00002992238803395131","1.290097951889038","0.9999999007797208","0.8595494215546986","0.86333267447314","0.8671159273915814","0.254718154668808","0.856","0.8554841171568013","0.8549682343136026"
